,sms,spam,
1412,Want to send me a virtual hug?... I need one,FALSE,
1413,HELLO PEACH! MY CAKE TASTS LUSH!,FALSE,
1414,Have you laid your airtel line to rest?,FALSE,
1415,He's in lag. That's just the sad part but we keep in touch thanks to skype,FALSE,
1416,I wonder if you'll get this text?,FALSE,
1417,"Haha awesome, be there in a minute",FALSE,
1418,So what do you guys do.,FALSE,
1419," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",FALSE,
1420,Dont know you bring some food,FALSE,
1421,Are you the cutest girl in the world or what,FALSE,
1422,Then i buy.,FALSE,
1423,Great! I have to run now so ttyl!,FALSE,
1424,Dude sux for snake. He got old and raiden got buff,FALSE,
1425,Why i come in between you people,FALSE,
1426,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",FALSE,
1427,Do have a nice day today. I love you so dearly.,FALSE,
1428,RCT' THNQ Adrian for U text. Rgds Vatian,TRUE,
1429,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",FALSE,
1430,How come u got nothing to do?,FALSE,
1431,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",FALSE,
1432,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",FALSE,
1433,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",FALSE,
1434,Fffff. Can you text kadeem or are you too far gone,FALSE,
1435,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",FALSE,
1436,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),FALSE,
1437,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,FALSE,
1438,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,FALSE,
1439,No need lar i go engin? Cos my sis at arts today...,FALSE,
1440,"LIVE call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",TRUE,
1441,"LIVE call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",TRUE,
1442,"K give me a sec, breaking a  &lt;#&gt;  at cstore",FALSE,
1443,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),FALSE,
1444,Yeah I'll try to scrounge something up,FALSE,
1445,"Now, whats your house # again ? And do you have any beer there ?",FALSE,
1446,If you have belive me. Come to my home.,FALSE,
1447,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),FALSE,
1448,"K so am I, how much for an 8th? Fifty?",FALSE,
1449,Me n him so funny...,FALSE,
1450,"Me not waking up until 4 in the afternoon, sup",FALSE,
1451,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),FALSE,
1452,"We know someone who you know that you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",TRUE,
1453,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,TRUE,
1454,Now? I'm going out 4 dinner soon..,FALSE,
1455,I am in office:)whats the matter..msg me now.i will call you at break:).,FALSE,
1456,Ok... C ya...,FALSE,
1457,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,FALSE,
1458,Should I have picked up a receipt or something earlier,FALSE,
1459,Hi:)did you asked to waheeda fathima about leave?,FALSE,
1460,Can i get your opinion on something first?,FALSE,
1461,ARR birthday today:) i wish him to get more oscar.,FALSE,
1462,Sent me ur email id soon,FALSE,
1463,Sent me ur email id soon,FALSE,
1464,Do you know when dad will be back?,FALSE,
1465,Er yep sure. Props?,FALSE,
1466,Im done. Just studyn in library,FALSE,
1467,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",TRUE,
1468,COME BACK TO TAMPA FFFFUUUUUUU,FALSE,
1469,"You aren't coming home between class, right? I need to work out and shower!",FALSE,
1470,Y so late but i need to go n get da laptop...,FALSE,
1471,I'm hungry buy smth home...,FALSE,
1472,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,FALSE,
1473,Where at were hungry too,FALSE,
1474,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",FALSE,
1475,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",FALSE,
1476,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",FALSE,
1477,Oh my God. I'm almost home,FALSE,
1478,"Iâ€˜ll leave around four, ok?",FALSE,
1479,So Ã¼'ll be submitting da project tmr rite?,FALSE,
1480,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",FALSE,
1481,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",FALSE,
1482,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,FALSE,
1483,O ic lol. Should play 9 doors sometime yo,FALSE,
1484,"I'm not sure, I was just checking out what was happening around the area",FALSE,
1485,"I'll text carlos and let you know, hang on",FALSE,
1486,Ãœ give me some time to walk there.,FALSE,
1487,Oh k. . I will come tomorrow,FALSE,
1488,Oh k. . I will come tomorrow,FALSE,
1489,No did you check? I got his detailed message now,FALSE,
1490,When u wana see it then,FALSE,
1491,I will be outside office take all from there,FALSE,
1492,"Wait, do you know if wesleys in town? I bet she does hella drugs!",FALSE,
1493,And you! Will expect you whenever you text! Hope all goes well tomo,FALSE,
1494,"Almost there, see u in a sec",FALSE,
1495,Got meh... When?,FALSE,
1496,I HAVE A DATE ON SUNDAY WITH WILL!!,FALSE,
1497,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,FALSE,
1498,K..u also dont msg or reply to his msg..,FALSE,
1499,I was just callin to say hi. Take care bruv!,FALSE,
1500,Be happy there. I will come after noon,FALSE,********
1501,"Aight, you close by or still down around alex's place?",FALSE,
1502,Anything lor... U decide...,FALSE,
1503,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",FALSE,
1504,Wrong phone! This phone! I answer this one but assume the other is people i don't well,FALSE,
1505,How will I creep on you now? ;_;,FALSE,
1506,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",FALSE,
1507,K.k:)when are you going?,FALSE,
1508,Well I'm going to be an aunty!,FALSE,
1509,Nope watching tv at home... Not going out. V bored...,FALSE,
1510,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",FALSE,
1511,I'll be late...,FALSE,
1512,Hanging out with my brother and his family,FALSE,
1513,Neva mind it's ok..,FALSE,
1514,When Ã¼ login dat time... Dad fetching Ã¼ home now?,FALSE,
1515,Now i'm going for lunch.,FALSE,
1516,Is xy going 4 e lunch?,FALSE,
1517,if you text on your way to cup stop that should work. And that should be BUS,FALSE,
1518,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",FALSE,
1519,I'm wif him now buying tix lar...,FALSE,
1520,"K, can that happen tonight?",FALSE,
1521,Mine here like all fr china then so noisy.,FALSE,
1522,It vl bcum more difficult..,FALSE,
1523,I keep ten rs in my shelf:) buy two egg.,FALSE,
1524,I keep ten rs in my shelf:) buy two egg.,FALSE,
1525,More people are in your area now. Call 09090204448 and join . AÂ£1.50 minAPN LS278BB,TRUE,
1526,"It's cool, we can last a little while. Getting more any time soon?",FALSE,
1527,Hey anyway i have to :-),FALSE,
1528,"Yeah, where's your class at?",FALSE,
1529,I was gonna ask you lol but i think its at 7,FALSE,
1530,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """,FALSE,
1531,Tell rob to mack his gf in the theater,FALSE,
1532,Then get some cash together and I'll text jason,FALSE,
1533,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",FALSE,
1534,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",FALSE,
1535,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",FALSE,
1536,We still on for tonight?,FALSE,
1537,I am on the way to ur home,FALSE,
1538,I am on the way to ur home,FALSE,
1539,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",FALSE,
1540,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,FALSE,
1541,I'm still pretty weak today .. Bad day ?,FALSE,
1542,I am late. I will be there at,FALSE,
1543,I am late. I will be there at,FALSE,
1544,I am late. I will be there at,FALSE,
1545,Please sen :)my kind advice :-)please come here and try:-),FALSE,
1546,"I'm back, lemme know when you're ready",FALSE,
1547,In fact when do you leave? I think addie goes back to school tues or wed,FALSE,
1548,I have no money 4 steve mate! !,FALSE,
1549,What's ur pin?,FALSE,
1550,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",TRUE,
1551,I had it already..sabarish asked me to go..,FALSE,
1552,My birthday is on feb  &lt;#&gt;  da. .,FALSE,
1553,U still havent got urself a jacket ah?,FALSE,
1554,U know we watchin at lido?,FALSE,
1555,Prakesh is there know.,FALSE,
1556,Then. You are eldest know.,FALSE,
1557,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my  now ? Does he miss me ?,FALSE,
1558,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,FALSE,
1559,* Am on a train back from northampton so i'm afraid not!,FALSE,
1560,Have you seen who's back at Holby?!,FALSE,
1561,Lol enjoy role playing much?,FALSE,
1562,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,FALSE,
1563,Hi dis is yijue i would be happy to work wif Ã¼ all for gek1510...,FALSE,
1564,Great News! Call FREEFONE 08006344447 to claim your guaranteed Â£1000 CASH or Â£2000 gift. Speak to a live operator NOW!,TRUE,
1565,Great News! Call FREEFONE 08006344447 to claim your guaranteed Â£1000 CASH or Â£2000 gift. Speak to a live operator NOW!,TRUE,
1566,So u wan 2 come for our dinner tonight a not?,FALSE,
1567,Hmm ill have to think about it... ok you're forgiven! =D,FALSE,
1568,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!,TRUE,
1569,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!,TRUE,
1570,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!,TRUE,
1571,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!,TRUE,
1572,Thank You meet you monday,FALSE,
1573,I'm in school now n i'll be in da lab doing some stuff give me a call when Ã¼ r done.,FALSE,
1574,The bus leaves at  &lt;#&gt;,FALSE,
1575,What you doing?how are you?,FALSE,
1576,What you doing?how are you?,FALSE,
1577,Que pases un buen tiempo or something like that,FALSE,
1578,Waiting for your call.,FALSE,
1579,it's really getting me down just hanging around.,FALSE,
1580,At WHAT TIME should i come tomorrow,FALSE,
1581,At WHAT TIME should i come tomorrow,FALSE,
1582,Yep. I do like the pink furniture tho.,FALSE,
1583,Here got lots of hair dresser fr china.,FALSE,
